ID_Word,ID_Aya,idRacine,englishWord,
43510,22:52,1100,But Allah abolishes,
43511,22:52,25,But Allah abolishes,
43512,22:52,933,what,
43513,22:52,913,throws,
43514,22:52,1416,the Shaitaan,
43515,22:52,1613,then,
43516,22:52,572,Allah will establish,
43517,22:52,25,Allah will establish,
43518,22:52,90,His Verses.,
43519,22:52,25,And Allah,
43520,22:52,126,(is) All-Knower,
43521,22:52,572,All-Wise.,
43522,22:53,655,That He may make,
43523,22:53,933,what,
43524,22:53,913,the Shaitaan throws,
43525,22:53,1416,the Shaitaan throws,
43526,22:53,426,a trial,
43527,22:53,29,for those,
43528,22:53,439,in,
43529,22:53,1152,their hearts,
43530,22:53,981,(is) a disease,
43531,22:53,1192,and (are) hardened,
43532,22:53,1152,their hearts.,
43533,22:53,51,And indeed,
43534,22:53,1755,the wrongdoers,
43535,22:53,439,(are) surely, in
43536,22:53,1401,schism,
43537,22:53,213,far.,
43538,22:54,126,And that may know,
43539,22:54,29,those who,
43540,22:54,73,have been given,
43541,22:54,126,the knowledge,
43542,22:54,51,that it,
43543,22:54,595,(is) the truth,
43544,22:54,974,from,
43545,22:54,1219,your Lord,
43546,22:54,42,and they believe,
43547,22:54,208,in it,
43548,22:54,797,and may humbly submit,
43549,22:54,865,to it,
43550,22:54,1152,their hearts.,
43551,22:54,51,And indeed,
43552,22:54,25,Allah,
43553,22:54,507,(is) surely (the) Guide,
43554,22:54,29,(of) those who,
43555,22:54,42,believe,
43556,22:54,36,to,
43557,22:54,1355,a Path,
43558,22:54,1206,Straight.,
43559,22:55,866,And not,
43560,22:55,1797,will cease,
43561,22:55,29,those who,
43562,22:55,742,disbelieve,
43563,22:55,439,(to be) in,
43564,22:55,988,doubt,
43565,22:55,974,of it,
43566,22:55,624,until,
43567,22:55,73,comes to them,
43568,22:55,1524,the Hour,
43569,22:55,227,suddenly,
43570,22:55,82,or,
43571,22:55,73,comes to them,
43572,22:55,184,(the) punishment,
43573,22:55,1750,(of) a Day,
43574,22:55,149,barren.,
43575,22:56,968,The Sovereignty,
43576,22:56,1750,(on) that Day,
43577,22:56,25,(will be) for Allah,
43578,22:56,572,He will judge,
43579,22:56,297,between them.,
43580,22:56,29,So those who,
43581,22:56,42,believe,
43582,22:56,133,and did,
43583,22:56,1337,righteous deeds,
43584,22:56,439,(will be) in,
43585,22:56,693,Gardens,
43586,22:56,1022,(of) Delight.,
43587,22:57,29,And those who,
43588,22:57,742,disbelieved,
43589,22:57,781,and denied,
43590,22:57,90,Our Verses,
43591,22:57,87,then those,
43592,22:57,865,for them,
43593,22:57,184,(will be) a punishment,
43594,22:57,536,humiliating.,
43595,22:58,29,And those who,
43596,22:58,510,emigrated,
43597,22:58,439,in,
43598,22:58,1439,(the) way,
43599,22:58,25,(of) Allah,
43600,22:58,1613,then,
43601,22:58,1193,were killed,
43602,22:58,82,or,
43603,22:58,1010,died,
43604,22:58,1301,surely, Allah will provide them
43605,22:58,25,surely, Allah will provide them
43606,22:58,1301,a provision,
43607,22:58,620,good.,
43608,22:58,51,And indeed,
43609,22:58,25,Allah,
43610,22:58,534,surely, He
43611,22:58,861,(is the) Best,
43612,22:58,1301,(of) the Providers.,
43613,22:59,342,Surely, He will admit them
43614,22:59,342,(to) an entrance,
43615,22:59,1226,they will be pleased (with) it.,
43616,22:59,51,And indeed,
43617,22:59,25,Allah,
43618,22:59,126,surely, (is) All-Knowing
43619,22:59,575,Most Forbearing.,
43620,22:60,1637,That,
43621,22:60,974,and whoever,
43622,22:60,146,has retaliated,
43623,22:60,1004,with the like,
43624,22:60,933,(of) that,
43625,22:60,146,he was made to suffer,
43626,22:60,208,by it,
43627,22:60,1613,then,
43628,22:60,228,he was oppressed,
43629,22:60,130,[on him],
43630,22:60,1089,Allah will surely help him.,
43631,22:60,25,Allah will surely help him.,
43632,22:60,51,Indeed,
43633,22:60,25,Allah,
43634,22:60,117,(is) surely Oft-Pardoning,
43635,22:60,454,Oft-Forgiving.,
43636,22:61,1637,That,
43637,22:61,51,(is) because,
43638,22:61,25,Allah,
43639,22:61,1687,causes to enter,
43640,22:61,926,the night,
43641,22:61,439,in (to),
43642,22:61,1052,the day,
43643,22:61,1687,and causes to enter,
43644,22:61,1052,the day,
43645,22:61,439,in (to),
43646,22:61,926,the night.,
43647,22:61,51,And indeed,
43648,22:61,25,Allah,
43649,22:61,1487,(is) All-Hearer,
43650,22:61,272,All-Seer.,
43651,22:62,1637,That (is),
43652,22:62,51,because,
43653,22:62,25,Allah,
43654,22:62,534,He,
43655,22:62,595,(is) the Truth,
43656,22:62,51,and that,
43657,22:62,933,what,
43658,22:62,327,they invoke,
43659,22:62,974,besides Him,
43660,22:62,369,besides Him,
43661,22:62,534,it,
43662,22:62,284,(is) the falsehood.,
43663,22:62,51,And that,
43664,22:62,25,Allah,
43665,22:62,534,He,
43666,22:62,129,(is) the Most High,
43667,22:62,734,the Most Great.,
43668,22:63,900,Do not,
43669,22:63,1214,you see,
43670,22:63,51,that,
43671,22:63,25,Allah,
43672,22:63,1128,sends down,
43673,22:63,974,from,
43674,22:63,1493,the sky,
43675,22:63,1005,water,
43676,22:63,1310,then becomes,
43677,22:63,61,the earth,
43678,22:63,804,green?,
43679,22:63,51,Indeed,
43680,22:63,25,Allah,
43681,22:63,915,(is) surely Subtle,
43682,22:63,796,All-Aware.,
43683,22:64,865,For Him,
43684,22:64,933,(is) whatever,
43685,22:64,439,(is) in,
43686,22:64,1493,the heavens,
43687,22:64,933,and whatever,
43688,22:64,439,(is) in,
43689,22:64,61,the earth.,
43690,22:64,51,And indeed,
43691,22:64,25,Allah,
43692,22:64,534,surely, He
43693,22:64,468,(is) Free of need,
43694,22:64,581,the Praiseworthy.,
43695,22:65,900,Do not,
43696,22:65,1214,you see,
43697,22:65,51,that,
43698,22:65,25,Allah,
43699,22:65,1473,(has) subjected,
43700,22:65,865,to you,
43701,22:65,933,what,
43702,22:65,439,(is) in,
43703,22:65,61,the earth,
43704,22:65,390,and the ships,
43705,22:65,701,that sail,
43706,22:65,439,through,
43707,22:65,233,the sea,
43708,22:65,43,by His Command?,
43709,22:65,995,And He withholds,
43710,22:65,1493,the sky,
43711,22:65,47,lest,
43712,22:65,1690,it falls,
43713,22:65,130,on,
43714,22:65,61,the earth,
43715,22:65,27,except,
43716,22:65,80,by His permission.,
43717,22:65,51,Indeed,
43718,22:65,25,Allah,
43719,22:65,1120,to mankind,
43720,22:65,1212,(is) Full of Kindness,
43721,22:65,1248,Most Merciful.,
43722,22:66,534,And He,
43723,22:66,29,(is) the One Who,
43724,22:66,648,gave you life,
43725,22:66,1613,then,
43726,22:66,1010,He will cause you to die,
43727,22:66,1613,then,
43728,22:66,648,He will give you life (again).,
43729,22:66,51,Indeed,
43730,22:66,54,man,
43731,22:66,742,(is) surely ungrateful.,
43732,22:67,753,For every,
43733,22:67,40,nation,
43734,22:67,655,We have made,
43735,22:67,1099,rite(s),
43736,22:67,516,they,
43737,22:67,1099,perform it.,
43738,22:67,866,So let them not dispute with you,
43739,22:67,1125,So let them not dispute with you,
43740,22:67,439,in,
43741,22:67,43,the matter,
43742,22:67,327,but invite (them),
43743,22:67,36,to,
43744,22:67,1219,your Lord.,
43745,22:67,51,Indeed, you
43746,22:67,130,(are) surely on,
43747,22:67,507,guidance,
43748,22:67,1206,straight.,
43749,22:68,47,And if,
43750,22:68,664,they argue (with) you,
43751,22:68,1205,then say,
43752,22:68,25,Allah,
43753,22:68,126,(is) most knowing,
43754,22:68,251,of what,
43755,22:68,133,you do.,
43756,22:69,25,Allah,
43757,22:69,572,will judge,
43758,22:69,297,between you,
43759,22:69,1750,(on the) Day,
43760,22:69,1206,(of) the Resurrection,
43761,22:69,439,concerning what,
43762,22:69,785,you used (to),
43763,22:69,439,in it,
43764,22:69,814,"differ.""",
43765,22:70,900,Do not,
43766,22:70,126,you know,
43767,22:70,51,that,
43768,22:70,25,Allah,
43769,22:70,126,knows,
43770,22:70,933,what,
43771,22:70,439,(is) in,
43772,22:70,1493,the heaven,
43773,22:70,61,and the earth?,
43774,22:70,51,Indeed,
43775,22:70,1637,that,
43776,22:70,439,(is) in,
43777,22:70,777,a Record,
43778,22:70,51,indeed,
43779,22:70,1637,that,
43780,22:70,130,(is) for,
43781,22:70,25,Allah,
43782,22:70,1747,easy.,
43783,22:71,101,And they worship,
43784,22:71,974,besides Allah,
43785,22:71,369,besides Allah,
43786,22:71,25,besides Allah,
43787,22:71,933,what,
43788,22:71,900,not,
43789,22:71,1128,He (has) sent down,
43790,22:71,208,for it,
43791,22:71,1485,any authority,
43792,22:71,933,and what,
43793,22:71,928,not,
43794,22:71,865,they have,
43795,22:71,208,of it,
43796,22:71,126,any knowledge.,
43797,22:71,933,And not,
43798,22:71,1755,(will be) for the wrongdoers,
43799,22:71,974,any,
43800,22:71,1089,helper.,
43801,22:72,79,And when,
43802,22:72,1550,are recited,
43803,22:72,130,to them,
43804,22:72,90,Our Verses,
43805,22:72,297,clear,
43806,22:72,153,you will recognize,
43807,22:72,439,on,
43808,22:72,1679,(the) faces,
43809,22:72,29,(of) those who,
43810,22:72,742,disbelieve,
43811,22:72,1070,the denial.,
43812,22:72,783,They almost,
43813,22:72,1522,attack,
43814,22:72,29,those who,
43815,22:72,1550,recite,
43816,22:72,130,to them,
43817,22:72,90,Our Verses.,
43818,22:72,1205,Say,
43819,22:72,1025,Then shall I inform you,
43820,22:72,1409,of worse,
43821,22:72,974,than,
43822,22:72,1637,that?,
43823,22:72,1117,The Fire,
43824,22:72,1652,Allah (has) promised it,
43825,22:72,25,Allah (has) promised it,
43826,22:72,29,(for) those who,
43827,22:72,742,disbelieve,
43828,22:72,211,and wretched,
43829,22:72,1365,"(is) the destination.""",
43830,22:73,96,O mankind!,
43831,22:73,1120,O mankind!,
43832,22:73,317,Is set forth,
43833,22:73,1004,an example,
43834,22:73,1487,so listen,
43835,22:73,865,to it.,
43836,22:73,51,Indeed,
43837,22:73,29,those whom,
43838,22:73,327,you invoke,
43839,22:73,974,besides Allah,
43840,22:73,369,besides Allah,
43841,22:73,25,besides Allah,
43842,22:73,907,will never,
43843,22:73,816,create,
43844,22:73,1629,a fly,
43845,22:73,917,even if,
43846,22:73,683,they gathered together,
43847,22:73,865,for it.,
43848,22:73,47,And if,
43849,22:73,1475,snatched away from them,
43850,22:73,1629,the fly,
43851,22:73,1424,a thing,
43852,22:73,866,not,
43853,22:73,1085,they (could) take it back,
43854,22:73,974,from it.,
43855,22:73,301,So weak,
43856,22:73,1576,(are) the seeker,
43857,22:73,1576,and the one who is sought.,
43858,22:74,933,Not,
43859,22:74,1144,they (have) estimated,
43860,22:74,25,Allah,
43861,22:74,595,(with) due,
43862,22:74,1144,[His] estimation.,
43863,22:74,51,Indeed,
43864,22:74,25,Allah,
43865,22:74,1209,(is) surely All-Strong,
43866,22:74,207,All-Mighty.,
43867,22:75,25,Allah,
43868,22:75,1326,chooses,
43869,22:75,974,from,
43870,22:75,968,the Angels,
43871,22:75,1283,Messengers,
43872,22:75,974,and from,
43873,22:75,1120,the mankind.,
43874,22:75,51,Indeed,
43875,22:75,25,Allah,
43876,22:75,1487,(is) All-Hearer,
43877,22:75,272,All-Seer.,
43878,22:76,126,He knows,
43879,22:76,933,what,
43880,22:76,297,(is) before them,
43881,22:76,1732,(is) before them,
43882,22:76,933,and what,
43883,22:76,814,(is) after them.,
43884,22:76,36,And to,
43885,22:76,25,Allah,
43886,22:76,1250,return,
43887,22:76,43,all the matters.,
43888,22:77,96,O you who believe!,
43889,22:77,29,O you who believe!,
43890,22:77,42,O you who believe!,
43891,22:77,1258,Bow,
43892,22:77,1464,and prostrate,
43893,22:77,101,and worship,
43894,22:77,1219,your Lord,
43895,22:77,374,and do,
43896,22:77,861,[the] good,
43897,22:77,870,so that you may,
43898,22:77,389,be successful.,
43899,22:78,670,And strive,
43900,22:78,439,for,
43901,22:78,25,Allah,
43902,22:78,595,(with the) striving due (to) Him.,
43903,22:78,670,(with the) striving due (to) Him.,
43904,22:78,534,He,
43905,22:78,662,(has) chosen you,
43906,22:78,933,and not,
43907,22:78,655,placed,
43908,22:78,130,upon you,
43909,22:78,439,in,
43910,22:78,371,the religion,
43911,22:78,974,any,
43912,22:78,600,difficulty.,
43913,22:78,969,(The) religion,
43914,22:78,6,(of) your father,
43915,22:78,5,Ibrahim.,
43916,22:78,534,He,
43917,22:78,1493,named you,
43918,22:78,1481,Muslims,
43919,22:78,974,before,
43920,22:78,1134,before,
43921,22:78,439,and in,
43922,22:78,500,this,
43923,22:78,785,that may be,
43924,22:78,1283,the Messenger,
43925,22:78,1381,a witness,
43926,22:78,130,over you,
43927,22:78,785,and you may be,
43928,22:78,1381,witnesses,
43929,22:78,130,on,
43930,22:78,1120,the mankind.,
43931,22:78,1206,So establish,
43932,22:78,1339,the prayer,
43933,22:78,73,and give,
43934,22:78,1773,zakah,
43935,22:78,163,and hold fast,
43936,22:78,25,to Allah.,
43937,22:78,534,He,
43938,22:78,1688,(is) your Protector -,
43939,22:78,1022,so an Excellent,
43940,22:78,1688,[the] Protector,
43941,22:78,1022,and an Excellent,
43942,22:78,1089,[the] Helper.,
43943,23:1,1493,In (the) name,
43944,23:1,25,(of) Allah,
43945,23:1,1248,the Most Gracious,
43946,23:1,1248,the Most Merciful.,
43947,23:1,1140,Indeed,
43948,23:1,389,successful,
43949,23:1,42,(are) the believers,
43950,23:2,29,Those who,
43951,23:2,516,[they],
43952,23:2,439,during,
43953,23:2,1339,their prayers,
43954,23:2,838,(are) humbly submissive,
43955,23:3,29,Those who,
43956,23:3,516,[they],
43957,23:3,139,from,
43958,23:3,886,the vain talk,
43959,23:3,152,turn away,
43960,23:4,29,Those who,
43961,23:4,516,[they],
43962,23:4,1773,of purification works,
43963,23:4,374,(are) doers,
43964,23:5,29,And those who,
43965,23:5,516,[they],
43966,23:5,407,of their modesty,
43967,23:5,567,(are) guardians,
43968,23:6,27,Except,
43969,23:6,130,from,
43970,23:6,1792,their spouses,
43971,23:6,82,or,
43972,23:6,933,what,
43973,23:6,968,they rightfully possess,
43974,23:6,1737,they rightfully possess,
43975,23:6,51,then indeed, they
43976,23:6,491,(are) not,
43977,23:6,920,blameworthy.,
43978,23:7,974,Then whoever,
43979,23:7,228,seeks,
43980,23:7,1701,beyond,
43981,23:7,1637,that,
43982,23:7,87,then those,
43983,23:7,516,[they],
43984,23:7,114,(are) the transgressors.,
43985,23:8,29,And those who,
43986,23:8,516,[they],
43987,23:8,42,of their trusts,
43988,23:8,118,and their promise(s),
43989,23:8,1217,(are) observers,
43990,23:9,29,And those who,
43991,23:9,516,[they],
43992,23:9,130,over,
43993,23:9,1339,their prayers,
43994,23:9,567,they guard,
43995,23:10,87,Those,
43996,23:10,516,[they],
43997,23:10,1700,(are) the inheritors,
43998,23:11,29,Who,
43999,23:11,1700,will inherit,
44000,23:11,403,the Paradise.,
44001,23:11,516,They,
44002,23:11,439,therein,
44003,23:11,813,(will) abide forever.,
44004,23:12,1140,And indeed,
44005,23:12,816,We created,
44006,23:12,54,the humankind,
44007,23:12,974,from,
44008,23:12,1480,an essence,
44009,23:12,974,of,
44010,23:12,1601,clay.,
44011,23:13,1613,Then,
44012,23:13,655,We placed him,
44013,23:13,1106,(as) a semen-drop,
44014,23:13,439,in,
44015,23:13,1176,a resting place,
44016,23:13,960,firm.,
44017,23:14,1613,Then,
44018,23:14,816,We,
44019,23:14,1106,the semen-drop,
44020,23:14,128,(into) a clinging substance,
44021,23:14,816,then We created,
44022,23:14,128,the clinging substance,
44023,23:14,941,(into) an embryonic lump,
44024,23:14,816,then We created,
44025,23:14,941,the embryonic lump,
44026,23:14,201,(into) bones,
44027,23:14,776,then We clothed,
44028,23:14,201,the bones,
44029,23:14,893,(with) flesh;,
44030,23:14,1613,then,
44031,23:14,1092,We produce it,
44032,23:14,816,(as) a creation,
44033,23:14,21,another.,
44034,23:14,264,So blessed is,
44035,23:14,25,Allah,
44036,23:14,620,(the) Best,
44037,23:14,816,(of) the Creators.,
44038,23:15,1613,Then,
44039,23:15,51,indeed, you
44040,23:15,213,after,
44041,23:15,1637,that,
44042,23:15,1010,surely (will) die.,
44043,23:16,1613,Then,
44044,23:16,51,indeed, you
44045,23:16,1750,(on the) Day,
44046,23:16,1206,(of) the Resurrection,
44047,23:16,216,will be resurrected.,
44048,23:17,1140,And indeed,
44049,23:17,816,We (have) created,
44050,23:17,435,above you,
44051,23:17,1435,seven,
44052,23:17,1589,paths,
44053,23:17,933,and not,
44054,23:17,785,We are,
44055,23:17,139,of,
44056,23:17,816,the creation,
44057,23:17,453,unaware.,
44058,23:18,1128,And We send down,
44059,23:18,974,from,
44060,23:18,1493,the sky,
44061,23:18,1005,water,
44062,23:18,1144,in (due) measure,
44063,23:18,1470,then We cause it to settle,
44064,23:18,439,in,
44065,23:18,61,the earth.,
44066,23:18,51,And indeed, We
44067,23:18,130,on,
44068,23:18,1632,taking it away,
44069,23:18,208,taking it away,
44070,23:18,1144,surely (are) Able.,
44071,23:19,1092,Then We produced,
44072,23:19,865,for you,
44073,23:19,208,by it,
44074,23:19,693,gardens,
44075,23:19,974,of date-palms,
44076,23:19,1074,of date-palms,
44077,23:19,140,and grapevines,
44078,23:19,865,for you,
44079,23:19,439,in it,
44080,23:19,385,(are) fruits,
44081,23:19,780,abundant,
44082,23:19,974,and from them,
44083,23:19,20,you eat.,
44084,23:20,1388,And a tree,
44085,23:20,830,(that) springs forth,
44086,23:20,974,from,
44087,23:20,1598,Mount Sinai,
44088,23:20,1538,Mount Sinai,
44089,23:20,1027,(which) produces,
44090,23:20,334,oil,
44091,23:20,1309,and a relish,
44092,23:20,20,for those who eat.,
44093,23:21,51,And indeed,
44094,23:21,865,for you,
44095,23:21,439,in,
44096,23:21,1022,the cattle,
44097,23:21,103,surely, (is) a lesson.
44098,23:21,1505,We give you drink,
44099,23:21,973,from what,
44100,23:21,439,(is) in,
44101,23:21,285,their bellies,
44102,23:21,865,and for you,
44103,23:21,439,in them,
44104,23:21,1038,(are) benefits,
44105,23:21,780,many,
44106,23:21,974,and of them,
44107,23:21,20,you eat.,
44108,23:22,130,And on them,
44109,23:22,130,and on,
44110,23:22,390,[the] ships,
44111,23:22,582,you are carried.,
44112,23:23,1140,And verily,
44113,23:23,1283,We sent,
44114,23:23,1113,Nuh,
44115,23:23,36,to,
44116,23:23,1206,his people,
44117,23:23,1205,and he said,
44118,23:23,1206,O my people!,
44119,23:23,101,Worship,
44120,23:23,25,Allah;,
44121,23:23,933,not,
44122,23:23,865,for you,
44123,23:23,974,(is) any,
44124,23:23,25,god,
44125,23:23,491,other than Him.,
44126,23:23,866,Then will not,
44127,23:23,1697,"you fear?""",
44128,23:24,1205,But said,
44129,23:24,966,the chiefs,
44130,23:24,29,(of) those who,
44131,23:24,742,disbelieved,
44132,23:24,974,among,
44133,23:24,1206,his people,
44134,23:24,933,This is not,
44135,23:24,500,This is not,
44136,23:24,27,but,
44137,23:24,273,a man,
44138,23:24,1004,like you,
44139,23:24,1293,he wishes,
44140,23:24,47,to,
44141,23:24,377,assert (his) superiority,
44142,23:24,130,over you,
44143,23:24,917,and if,
44144,23:24,1424,Allah had willed,
44145,23:24,25,Allah had willed,
44146,23:24,1128,surely He (would have) sent down,
44147,23:24,968,Angels.,
44148,23:24,933,Not,
44149,23:24,1487,we heard,
44150,23:24,500,of this,
44151,23:24,439,from,
44152,23:24,6,our forefathers.,
44153,23:24,86,our forefathers.,
44154,23:25,47,Not,
44155,23:25,534,he,
44156,23:25,27,(is) but,
44157,23:25,1253,a man,
44158,23:25,208,in him,
44159,23:25,693,(is) madness,
44160,23:25,1222,so wait,
44161,23:25,208,concerning him,
44162,23:25,624,until,
44163,23:25,643,"a time.""",
44164,23:26,1205,He said,
44165,23:26,1219,My Lord!,
44166,23:26,1089,Help me,
44167,23:26,251,because,
44168,23:26,781,"they deny me.""",
44169,23:27,1675,So We inspired,
44170,23:27,36,to him,
44171,23:27,47,That,
44172,23:27,1345,construct,
44173,23:27,390,the ship,
44174,23:27,196,under Our eyes,
44175,23:27,1675,and Our inspiration,
44176,23:27,79,then when,
44177,23:27,720,comes,
44178,23:27,43,Our Command,
44179,23:27,436,and gushes forth,
44180,23:27,1552,the oven,
44181,23:27,1478,then put,
44182,23:27,439,into it,
44183,23:27,974,of,
44184,23:27,753,every (kind),
44185,23:27,1792,(of) mates,
44186,23:27,1616,two,
44187,23:27,15,and your family,
44188,23:27,27,except,
44189,23:27,974,those,
44190,23:27,1440,(has) preceded,
44191,23:27,130,against whom,
44192,23:27,1205,the Word,
44193,23:27,974,thereof.,
44194,23:27,866,And (do) not,
44195,23:27,847,address Me,
44196,23:27,439,concerning,
44197,23:27,29,those who,
44198,23:27,1755,wronged,
44199,23:27,51,indeed, they
44200,23:27,472,(are) the ones to be drowned.,
44201,23:28,79,And when,
44202,23:28,1534,you (have) boarded,
44203,23:28,55,you,
44204,23:28,974,and whoever,
44205,23:28,937,(is) with you,
44206,23:28,130,[on],
44207,23:28,390,the ship,
44208,23:28,1205,then say,
44209,23:28,581,Praise,
44210,23:28,25,(be) to Allah,
44211,23:28,29,Who,
44212,23:28,1064,(has) saved us,
44213,23:28,974,from,
44214,23:28,1206,the people -,
44215,23:28,1755,"the wrongdoers.""",
44216,23:29,1205,And say,
44217,23:29,1219,My Lord,
44218,23:29,1128,cause me to land,
44219,23:29,1128,(at) a landing place,
44220,23:29,264,blessed,
44221,23:29,55,and You,
44222,23:29,861,(are) the Best,
44223,23:29,1128,"(of) those who cause to""",
44224,23:30,51,Indeed,
44225,23:30,439,in,
44226,23:30,1637,that,
44227,23:30,90,surely (are) Signs,
44228,23:30,47,and indeed,
44229,23:30,785,We are,
44230,23:30,248,surely testing.,
44231,23:31,1613,Then,
44232,23:31,1092,We produced,
44233,23:31,974,after them,
44234,23:31,213,after them,
44235,23:31,1175,a generation,
44236,23:31,21,another.,
44237,23:32,1283,And We sent,
44238,23:32,439,among them,
44239,23:32,1283,a Messenger,
44240,23:32,974,from themselves,
44241,23:32,47,[that],
44242,23:32,101,Worship,
44243,23:32,25,Allah;,
44244,23:32,933,not,
44245,23:32,865,for you,
44246,23:32,974,(is) any,
44247,23:32,25,god,
44248,23:32,491,other than Him.,
44249,23:32,866,Then will not,
44250,23:32,1697,"you fear?""",
44251,23:33,1205,And said,
44252,23:33,966,the chiefs,
44253,23:33,974,of,
44254,23:33,1206,his people,
44255,23:33,29,who,
44256,23:33,742,disbelieved,
44257,23:33,781,and denied,
44258,23:33,913,(the) meeting,
44259,23:33,21,(of) the Hereafter,
44260,23:33,1555,while We had given them,
44261,23:33,439,in,
44262,23:33,648,the life,
44263,23:33,354,(of) the world,
44264,23:33,933,Not,
44265,23:33,500,(is) this,
44266,23:33,27,but,
44267,23:33,273,a man,
44268,23:33,1004,like you.,
44269,23:33,20,He eats,
44270,23:33,973,of what,
44271,23:33,20,you eat,
44272,23:33,974,[from it],
44273,23:33,1404,and he drinks,
44274,23:33,973,of what,
44275,23:33,1404,you drink.,
44276,23:34,868,And surely if,
44277,23:34,1593,you obey,
44278,23:34,273,a man,
44279,23:34,1004,like you,
44280,23:34,51,indeed, you
44281,23:34,79,then,
44282,23:34,843,surely (will be) losers.,
44283,23:35,1652,Does he promise you -,
44284,23:35,51,that you,
44285,23:35,79,when,
44286,23:35,1010,you are dead,
44287,23:35,785,and you become,
44288,23:35,1554,dust,
44289,23:35,201,and bones,
44290,23:35,51,that you,
44291,23:35,830,(will be) brought forth?,
44292,23:36,542,Far-(fetched),
44293,23:36,542,far-(fetched),
44294,23:36,901,is what,
44295,23:36,1652,you are promised!,
44296,23:37,47,Not,
44297,23:37,539,it,
44298,23:37,27,(is) but,
44299,23:37,648,our life,
44300,23:37,354,(of) the world,
44301,23:37,1010,we die,
44302,23:37,648,and we live,
44303,23:37,933,and not,
44304,23:37,1056,we,
44305,23:37,216,(will be) resurrected.,
44306,23:38,47,Not,
44307,23:38,534,(is) he,
44308,23:38,27,but,
44309,23:38,1253,a man,
44310,23:38,414,who (has) invented,
44311,23:38,130,about,
44312,23:38,25,Allah,
44313,23:38,781,a lie,
44314,23:38,933,and not,
44315,23:38,1056,we,
44316,23:38,865,(in) him,
44317,23:38,42,"(are) believers.""",
44318,23:39,1205,He said,
44319,23:39,1219,My Lord!,
44320,23:39,1089,Help me,
44321,23:39,251,because,
44322,23:39,781,"they deny me.""",
44323,23:40,1205,He said,
44324,23:40,135,After a little while,
44325,23:40,1154,After a little while,
44326,23:40,1310,surely they will become,
44327,23:40,1036,"regretful.""",
44328,23:41,22,So seized them,
44329,23:41,1364,the awful cry,
44330,23:41,595,in truth,
44331,23:41,655,and We made them,
44332,23:41,482,(as) rubbish of dead leaves.,
44333,23:41,213,So away,
44334,23:41,1206,with the people -,
44335,23:41,1755,the wrongdoers.,
44336,23:42,1613,Then,
44337,23:42,1092,We produced,
44338,23:42,974,after them,
44339,23:42,213,after them,
44340,23:42,1175,a generation,
44341,23:42,21,another.,
44342,23:43,933,Not,
44343,23:43,1440,can precede,
44344,23:43,974,any,
44345,23:43,40,nation,
44346,23:43,18,its term,
44347,23:43,933,and not,
44348,23:43,21,they (can) delay (it).,
44349,23:44,1613,Then,
44350,23:44,1283,We sent,
44351,23:44,1283,Our Messengers,
44352,23:44,1717,(in) succession.,
44353,23:44,753,Every time,
44354,23:44,933,Every time,
44355,23:44,720,came,
44356,23:44,40,(to) a nation,
44357,23:44,1283,its Messenger,
44358,23:44,781,they denied him,
44359,23:44,1542,so We made (them) follow -,
44360,23:44,212,some of them,
44361,23:44,212,others,
44362,23:44,655,and We made them,
44363,23:44,562,narrations.,
44364,23:44,213,So away,
44365,23:44,1206,with a people -,
44366,23:44,866,not,
44367,23:44,42,they believe.,
44368,23:45,1613,Then,
44369,23:45,1283,We sent,
44370,23:45,1009,Musa,
44371,23:45,23,and his brother,
44372,23:45,529,Harun,
44373,23:45,90,with Our Signs,
44374,23:45,1485,and an authority,
44375,23:45,297,clear,
44376,23:46,36,To,
44377,23:46,400,Firaun,
44378,23:46,966,and his chiefs,
44379,23:46,734,but they behaved arrogantly,
44380,23:46,785,and they were,
44381,23:46,1206,a people,
44382,23:46,129,haughty.,
44383,23:47,1205,Then they said,
44384,23:47,42,Shall we believe,
44385,23:47,273,(in) two men,
44386,23:47,1004,like ourselves,
44387,23:47,1206,while their people,
44388,23:47,865,for us,
44389,23:47,101,"(are) slaves.""",
44390,23:48,781,So they denied them,
44391,23:48,785,and they became,
44392,23:48,974,of,
44393,23:48,513,those who were destroyed.,
44394,23:49,1140,And verily,
44395,23:49,73,We gave,
44396,23:49,1009,Musa,
44397,23:49,777,the Scripture,
44398,23:49,870,so that they may,
44399,23:49,507,be guided.,
44400,23:50,655,And We made,
44401,23:50,254,(the) son,
44402,23:50,989,(of) Maryam,
44403,23:50,40,and his mother,
44404,23:50,90,a Sign,
44405,23:50,88,and We sheltered them,
44406,23:50,36,to,
44407,23:50,1224,a high ground,
44408,23:50,1646,of tranquility,
44409,23:50,1176,of tranquility,
44410,23:50,196,and water springs.,
44411,23:51,96,O Messengers!,
44412,23:51,1283,O Messengers!,
44413,23:51,20,Eat,
44414,23:51,974,of,
44415,23:51,1600,the good things,
44416,23:51,133,and do,
44417,23:51,1337,righteous (deeds).,
44418,23:51,51,Indeed, I Am
44419,23:51,251,of what,
44420,23:51,133,you do,
44421,23:51,126,All-Knower.,
44422,23:52,51,And indeed,
44423,23:52,500,this,
44424,23:52,40,your religion,
44425,23:52,40,(is) religion,
44426,23:52,1673,one.,
44427,23:52,48,And I Am,
44428,23:52,1219,your Lord,
44429,23:52,1697,so fear Me.,
44430,23:53,1196,But they cut off,
44431,23:53,43,their affair (of unity),
