ID_Word,ID_Aya,idRacine,englishWord
50116,28:27:00,974,then from
50117,28:27:00,141,you.
50118,28:27:00,933,And not
50119,28:27:00,1293,I wish
50120,28:27:00,47,to
50121,28:27:00,1401,make it difficult
50122,28:27:00,130,for you.
50123,28:27:00,1677,You will find me
50124,28:27:00,47,if
50125,28:27:00,1424,Allah wills
50126,28:27:00,25,Allah wills
50127,28:27:00,974,of
50128,28:27:00,1337,"the righteous."""
50129,28:28:00,1205,He said
50130,28:28:00,1637,"""That"
50131,28:28:00,297,(is) between me
50132,28:28:00,297,and between you.
50133,28:28:00,96,Whichever
50134,28:28:00,18,(of) the two terms
50135,28:28:00,1139,I complete
50136,28:28:00,866,then no
50137,28:28:00,114,injustice
50138,28:28:00,130,to me
50139,28:28:00,25,and Allah
50140,28:28:00,130,over
50141,28:28:00,933,what
50142,28:28:00,1205,we say
50143,28:28:00,1684,"(is) a Witness."""
50144,28:29:00,904,Then when
50145,28:29:00,1139,Musa fulfilled
50146,28:29:00,1009,Musa fulfilled
50147,28:29:00,18,the term
50148,28:29:00,1539,and was traveling
50149,28:29:00,15,with his family
50150,28:29:00,54,he saw
50151,28:29:00,974,in
50152,28:29:00,689,(the) direction
50153,28:29:00,1598,(of) Mount Tur
50154,28:29:00,1117,a fire.
50155,28:29:00,1205,He said
50156,28:29:00,15,to his family
50157,28:29:00,962,"""Stay here;"
50158,28:29:00,51,indeed I
50159,28:29:00,54,[I] perceive
50160,28:29:00,1117,a fire.
50161,28:29:00,870,Perhaps
50162,28:29:00,73,I will bring you
50163,28:29:00,974,from there
50164,28:29:00,796,some information
50165,28:29:00,82,or
50166,28:29:00,711,a burning wood
50167,28:29:00,974,from
50168,28:29:00,1117,the fire
50169,28:29:00,870,so that you may
50170,28:29:00,1340,"warm yourselves."""
50171,28:30:00,904,But when
50172,28:30:00,73,he came (to) it
50173,28:30:00,1037,he was called
50174,28:30:00,974,from
50175,28:30:00,1415,(the) side
50176,28:30:00,1663,(of) the valley -
50177,28:30:00,1737,the right
50178,28:30:00,439,in
50179,28:30:00,255,the place even
50180,28:30:00,264,blessed
50181,28:30:00,974,from
50182,28:30:00,1388,the tree
50183,28:30:00,47,that
50184,28:30:00,1009,"""O Musa!"
50185,28:30:00,51,Indeed
50186,28:30:00,48,I Am
50187,28:30:00,25,Allah
50188,28:30:00,1219,(the) Lord
50189,28:30:00,126,(of) the worlds.
50190,28:31:00,47,And [that]
50191,28:31:00,913,throw
50192,28:31:00,165,"your staff."""
50193,28:31:00,904,But when
50194,28:31:00,1214,he saw it
50195,28:31:00,550,moving
50196,28:31:00,726,as if it
50197,28:31:00,693,(were) a snake
50198,28:31:00,1688,he turned
50199,28:31:00,329,(in) flight
50200,28:31:00,900,and (did) not
50201,28:31:00,146,return.
50202,28:31:00,1009,"""O Musa!"
50203,28:31:00,1134,Draw near
50204,28:31:00,866,and (do) not
50205,28:31:00,853,fear.
50206,28:31:00,51,Indeed you
50207,28:31:00,974,(are) of
50208,28:31:00,42,the secure.
50209,28:32:00,1478,Insert
50210,28:32:00,1732,your hand
50211,28:32:00,439,in
50212,28:32:00,721,your bosom
50213,28:32:00,830,it will come forth
50214,28:32:00,295,white
50215,28:32:00,974,without
50216,28:32:00,491,without
50217,28:32:00,1523,any harm.
50218,28:32:00,312,And draw
50219,28:32:00,36,to yourselves
50220,28:32:00,692,your hand
50221,28:32:00,974,against
50222,28:32:00,1241,fear.
50223,28:32:00,1637,So these
50224,28:32:00,261,(are) two evidences
50225,28:32:00,974,from
50226,28:32:00,1219,your Lord
50227,28:32:00,36,to
50228,28:32:00,400,Firaun
50229,28:32:00,966,and his chiefs.
50230,28:32:00,51,Indeed they
50231,28:32:00,785,are
50232,28:32:00,1206,a people
50233,28:32:00,421,"defiantly disobedient."""
50234,28:33:00,1205,He said
50235,28:33:00,1219,"""My Lord!"
50236,28:33:00,51,Indeed
50237,28:33:00,1193,I killed
50238,28:33:00,974,of them
50239,28:33:00,1046,a man
50240,28:33:00,853,and I fear
50241,28:33:00,47,that
50242,28:33:00,1193,they will kill me.
50243,28:34:00,23,And my brother
50244,28:34:00,529,Harun
50245,28:34:00,534,he
50246,28:34:00,415,(is) more eloquent
50247,28:34:00,974,than me
50248,28:34:00,914,(in) speech
50249,28:34:00,1283,so send him
50250,28:34:00,937,with me
50251,28:34:00,1227,(as) a helper
50252,28:34:00,1317,who will confirm
50253,28:34:00,51,Indeed
50254,28:34:00,853,I fear
50255,28:34:00,47,that
50256,28:34:00,781,"they will deny me."""
50257,28:35:00,1205,He said
50258,28:35:00,1373,"""We will strengthen"
50259,28:35:00,107,your arm
50260,28:35:00,23,through your brother
50261,28:35:00,655,and
50262,28:35:00,865,for both of you
50263,28:35:00,1485,an authority
50264,28:35:00,866,so not
50265,28:35:00,1705,they will reach
50266,28:35:00,36,to both of you.
50267,28:35:00,90,Through Our Signs
50268,28:35:00,56,you two
50269,28:35:00,974,and (those) who
50270,28:35:00,1542,follow you
50271,28:35:00,455,"(will) be the dominant."""
50272,28:36:00,904,But when
50273,28:36:00,720,came to them
50274,28:36:00,1009,Musa
50275,28:36:00,90,with Our Signs
50276,28:36:00,297,clear
50277,28:36:00,1205,they said
50278,28:36:00,933,"""Not"
50279,28:36:00,500,(is) this
50280,28:36:00,27,except
50281,28:36:00,1462,a magic
50282,28:36:00,414,invented
50283,28:36:00,933,and not
50284,28:36:00,1487,we heard
50285,28:36:00,500,of this
50286,28:36:00,439,among
50287,28:36:00,6,"our forefathers."""
50288,28:36:00,86,"our forefathers."""
50289,28:37:00,1205,And Musa said
50290,28:37:00,1009,And Musa said
50291,28:37:00,1219,"""My Lord"
50292,28:37:00,126,knows best
50293,28:37:00,974,of who
50294,28:37:00,720,has come
50295,28:37:00,507,with [the] guidance
50296,28:37:00,974,from Him
50297,28:37:00,141,from Him
50298,28:37:00,974,and who -
50299,28:37:00,785,will be
50300,28:37:00,865,for him
50301,28:37:00,146,the good end in the Hereafter.
50302,28:37:00,370,the good end in the Hereafter.
50303,28:37:00,51,Indeed
50304,28:37:00,866,not
50305,28:37:00,389,will be successful
50306,28:37:00,1755,"the wrongdoers."""
50307,28:38:00,1205,And Firaun said
50308,28:38:00,400,And Firaun said
50309,28:38:00,96,"""O chiefs!"
50310,28:38:00,966,"""O chiefs!"
50311,28:38:00,933,Not
50312,28:38:00,126,I know
50313,28:38:00,865,for you
50314,28:38:00,974,any
50315,28:38:00,25,god
50316,28:38:00,491,other than me.
50317,28:38:00,1692,So kindle
50318,28:38:00,865,for me
50319,28:38:00,520,O Haman!
50320,28:38:00,130,Upon
50321,28:38:00,1601,the clay
50322,28:38:00,655,and make
50323,28:38:00,865,for me
50324,28:38:00,1350,a lofty tower
50325,28:38:00,870,so that [I]
50326,28:38:00,1575,I may look
50327,28:38:00,36,at
50328,28:38:00,25,(the) God
50329,28:38:00,1009,(of) Musa.
50330,28:38:00,51,And indeed I
50331,28:38:00,1757,[I] think that he
50332,28:38:00,974,(is) of
50333,28:38:00,781,"the liars."""
50334,28:39:00,734,And he was arrogant
50335,28:39:00,534,And he was arrogant
50336,28:39:00,690,and his hosts
50337,28:39:00,439,in
50338,28:39:00,61,the land
50339,28:39:00,491,without
50340,28:39:00,595,right
50341,28:39:00,1757,and they thought
50342,28:39:00,51,that they
50343,28:39:00,36,to Us
50344,28:39:00,866,not
50345,28:39:00,1250,will be returned.
50346,28:40:00,22,So We seized him
50347,28:40:00,690,and his hosts
50348,28:40:00,1029,and We threw them
50349,28:40:00,439,in
50350,28:40:00,1736,the sea.
50351,28:40:00,1124,So see
50352,28:40:00,790,how
50353,28:40:00,785,was
50354,28:40:00,146,(the) end
50355,28:40:00,1755,(of) the wrongdoers.
50356,28:41:00,655,And We made them
50357,28:41:00,40,leaders
50358,28:41:00,327,inviting
50359,28:41:00,36,to
50360,28:41:00,1117,the Fire
50361,28:41:00,1750,and (on the) Day
50362,28:41:00,1206,(of) the Resurrection
50363,28:41:00,866,not
50364,28:41:00,1089,they will be helped.
50365,28:42:00,1542,And We caused to follow them
50366,28:42:00,439,in
50367,28:42:00,500,this
50368,28:42:00,354,world
50369,28:42:00,871,a curse
50370,28:42:00,1750,and (on the) Day
50371,28:42:00,1206,(of) the Resurrection
50372,28:42:00,516,they
50373,28:42:00,974,(will be) of
50374,28:42:00,1133,the despised.
50375,28:43:00,1140,And verily
50376,28:43:00,73,We gave
50377,28:43:00,1009,Musa
50378,28:43:00,777,the Scripture
50379,28:43:00,974,after [what]
50380,28:43:00,213,after [what]
50381,28:43:00,933,after [what]
50382,28:43:00,513,We had destroyed
50383,28:43:00,1175,the generations
50384,28:43:00,86,former
50385,28:43:00,272,(as) an enlightenment
50386,28:43:00,1120,for the mankind
50387,28:43:00,507,and a guidance
50388,28:43:00,1248,and mercy
50389,28:43:00,870,that they may
50390,28:43:00,1634,remember.
50391,28:44:00,933,And not
50392,28:44:00,785,you were
50393,28:44:00,689,on (the) side
50394,28:44:00,469,western
50395,28:44:00,78,when
50396,28:44:00,1139,We decreed
50397,28:44:00,36,to
50398,28:44:00,1009,Musa
50399,28:44:00,43,the Commandment
50400,28:44:00,933,and not
50401,28:44:00,785,you were
50402,28:44:00,974,among
50403,28:44:00,1381,the witnesses.
50404,28:45:00,899,But We
50405,28:45:00,1092,[We] produced
50406,28:45:00,1175,generations
50407,28:45:00,1596,and prolonged
50408,28:45:00,130,for them
50409,28:45:00,137,the life.
50410,28:45:00,933,And not
50411,28:45:00,785,you were
50412,28:45:00,1624,a dweller
50413,28:45:00,439,among
50414,28:45:00,15,(the) people
50415,28:45:00,945,(of) Madyan
50416,28:45:00,1550,reciting
50417,28:45:00,130,to them
50418,28:45:00,90,Our Verses
50419,28:45:00,899,but We
50420,28:45:00,785,[We] were
50421,28:45:00,1283,the Senders.
50422,28:46:00,933,And not
50423,28:46:00,785,you were
50424,28:46:00,689,at (the) side
50425,28:46:00,1598,(of) the Tur
50426,28:46:00,78,when
50427,28:46:00,1037,We called.
50428,28:46:00,899,But
50429,28:46:00,1248,(as) a mercy
50430,28:46:00,974,from
50431,28:46:00,1219,your Lord
50432,28:46:00,1110,so that you warn
50433,28:46:00,1206,a people
50434,28:46:00,933,not
50435,28:46:00,73,(had) come to them
50436,28:46:00,974,any
50437,28:46:00,1110,warner
50438,28:46:00,974,before you
50439,28:46:00,1134,before you
50440,28:46:00,870,so that they may
50441,28:46:00,1634,remember.
50442,28:47:00,919,And if not
50443,28:47:00,47,[that]
50444,28:47:00,1357,struck them
50445,28:47:00,1357,a disaster
50446,28:47:00,251,for what
50447,28:47:00,1143,had sent forth
50448,28:47:00,1732,their hands
50449,28:47:00,1205,and they would say
50450,28:47:00,1219,"""Our Lord!"
50451,28:47:00,919,Why not
50452,28:47:00,1283,You sent
50453,28:47:00,36,to us
50454,28:47:00,1283,a Messenger
50455,28:47:00,1542,so we (could have) followed
50456,28:47:00,90,Your Verses
50457,28:47:00,785,and we (would) have been
50458,28:47:00,974,of
50459,28:47:00,42,"the believers?"""
50460,28:48:00,904,But when
50461,28:48:00,720,came to them
50462,28:48:00,595,the truth
50463,28:48:00,974,from Us
50464,28:48:00,141,from Us
50465,28:48:00,1205,they said
50466,28:48:00,919,"""Why not"
50467,28:48:00,73,he was given
50468,28:48:00,1004,(the) like
50469,28:48:00,933,(of) what
50470,28:48:00,73,was given
50471,28:48:00,1009,"(to) Musa?"""
50472,28:48:00,900,Did not
50473,28:48:00,742,they disbelieve
50474,28:48:00,251,in what
50475,28:48:00,73,was given
50476,28:48:00,1009,(to) Musa
50477,28:48:00,974,before?
50478,28:48:00,1134,before?
50479,28:48:00,1205,They said
50480,28:48:00,1462,"""Two magic (works)"
50481,28:48:00,1753,"supporting each other."""
50482,28:48:00,1205,And they said
50483,28:48:00,51,"""Indeed we"
50484,28:48:00,753,in all
50485,28:48:00,742,"(are) disbelievers."""
50486,28:49:00,1205,Say
50487,28:49:00,73,"""Then bring"
50488,28:49:00,777,a Book
50489,28:49:00,974,from Allah
50490,28:49:00,141,from Allah
50491,28:49:00,25,from Allah
50492,28:49:00,534,which
50493,28:49:00,507,(is) a better guide
50494,28:49:00,974,than both of them
50495,28:49:00,1542,that I may follow it
50496,28:49:00,47,if
50497,28:49:00,785,you are
50498,28:49:00,1317,"truthful."""
50499,28:50:00,47,But if
50500,28:50:00,900,not
50501,28:50:00,713,they respond
50502,28:50:00,865,to you
50503,28:50:00,126,then know
50504,28:50:00,52,that only
50505,28:50:00,1542,they follow
50506,28:50:00,538,their desires.
50507,28:50:00,974,And who
50508,28:50:00,311,(is) more astray
50509,28:50:00,974,than (one) who
50510,28:50:00,1542,follows
50511,28:50:00,538,his own desire
50512,28:50:00,491,without
50513,28:50:00,507,guidance
50514,28:50:00,974,from
50515,28:50:00,25,Allah?
50516,28:50:00,51,Indeed
50517,28:50:00,25,Allah
50518,28:50:00,866,(does) not
50519,28:50:00,507,guide
50520,28:50:00,1206,the people -
50521,28:50:00,1755,the wrongdoers.
50522,28:51:00,1140,And indeed
50523,28:51:00,1705,We have conveyed
50524,28:51:00,865,to them
50525,28:51:00,1205,the Word
50526,28:51:00,870,so that they may
50527,28:51:00,1634,remember.
50528,28:52:00,29,Those who
50529,28:52:00,73,We gave them
50530,28:52:00,777,the Scripture
50531,28:52:00,974,before it
50532,28:52:00,1134,before it
50533,28:52:00,516,they
50534,28:52:00,208,in it
50535,28:52:00,42,believe.
50536,28:53:00,79,And when
50537,28:53:00,1550,it is recited
50538,28:53:00,130,to them
50539,28:53:00,1205,they say
50540,28:53:00,42,"""We believe"
50541,28:53:00,208,in it.
50542,28:53:00,51,Indeed it
50543,28:53:00,595,(is) the truth
50544,28:53:00,974,from
50545,28:53:00,1219,our Lord.
50546,28:53:00,51,Indeed we
50547,28:53:00,785,[we] were
50548,28:53:00,974,before it
50549,28:53:00,1134,before it
50550,28:53:00,1481,"Muslims."""
50551,28:54:00,87,Those
50552,28:54:00,73,will be given
50553,28:54:00,19,their reward
50554,28:54:00,985,twice
50555,28:54:00,251,because
50556,28:54:00,1311,they are patient
50557,28:54:00,355,and they repel
50558,28:54:00,620,with good -
50559,28:54:00,1523,the evil
50560,28:54:00,973,and from what
50561,28:54:00,1301,We have provided them
50562,28:54:00,1043,they spend.
50563,28:55:00,79,And when
50564,28:55:00,1487,they hear
50565,28:55:00,886,vain talk
50566,28:55:00,152,they turn away
50567,28:55:00,139,from it
50568,28:55:00,1205,and say
50569,28:55:00,865,"""For us"
50570,28:55:00,133,our deeds
50571,28:55:00,865,and for you
50572,28:55:00,133,your deeds.
50573,28:55:00,1481,Peace (be)
50574,28:55:00,130,on you;
50575,28:55:00,866,not
50576,28:55:00,228,we seek
50577,28:55:00,671,"the ignorant."""
50578,28:56:00,51,Indeed you
50579,28:56:00,866,(can) not
50580,28:56:00,507,guide
50581,28:56:00,974,whom
50582,28:56:00,551,you love
50583,28:56:00,899,but
50584,28:56:00,25,Allah
50585,28:56:00,507,guides
50586,28:56:00,974,whom
50587,28:56:00,1424,He wills.
50588,28:56:00,534,And He
50589,28:56:00,126,(is) most knowing
50590,28:56:00,507,(of) the guided ones.
50591,28:57:00,1205,And they say
50592,28:57:00,47,"""If"
50593,28:57:00,1542,we follow
50594,28:57:00,507,the guidance
50595,28:57:00,937,with you
50596,28:57:00,848,we would be swept
50597,28:57:00,974,from
50598,28:57:00,61,"our land."""
50599,28:57:00,900,Have not
50600,28:57:00,960,We established
50601,28:57:00,865,for them
50602,28:57:00,602,a sanctuary
50603,28:57:00,42,secure
50604,28:57:00,662,are brought
50605,28:57:00,36,to it
50606,28:57:00,1615,fruits
50607,28:57:00,753,(of) all
50608,28:57:00,1424,things
50609,28:57:00,1301,a provision
50610,28:57:00,974,from
50611,28:57:00,878,Us?
50612,28:57:00,899,But
50613,28:57:00,780,most of them
50614,28:57:00,866,(do) not
50615,28:57:00,126,know.
50616,28:58:00,756,And how many
50617,28:58:00,513,We have destroyed
50618,28:58:00,974,of
50619,28:58:00,1179,a town
50620,28:58:00,286,which exulted
50621,28:58:00,198,(in) its means of livelihood.
50622,28:58:00,1548,And these
50623,28:58:00,1470,(are) their dwellings
50624,28:58:00,900,not
50625,28:58:00,1470,have been inhabited
50626,28:58:00,974,after them
50627,28:58:00,213,after them
50628,28:58:00,27,except
50629,28:58:00,1154,a little.
50630,28:58:00,785,And indeed [We]
50631,28:58:00,1056,We
50632,28:58:00,1700,(are) the inheritors.
50633,28:59:00,933,And not
50634,28:59:00,785,was
50635,28:59:00,1219,your Lord
50636,28:59:00,513,(the) one to destroy
50637,28:59:00,1179,the towns
50638,28:59:00,624,until
50639,28:59:00,216,He (had) sent
50640,28:59:00,439,in
50641,28:59:00,40,their mother (town)
50642,28:59:00,1283,a Messenger
50643,28:59:00,1550,reciting
50644,28:59:00,130,to them
50645,28:59:00,90,Our Verses.
50646,28:59:00,933,And not
50647,28:59:00,785,We would be
50648,28:59:00,513,(the) one to destroy
50649,28:59:00,1179,the towns
50650,28:59:00,27,except
50651,28:59:00,15,while their people
50652,28:59:00,1755,(were) wrongdoers.
50653,28:60,933,And whatever
50654,28:60,73,you have been given
50655,28:60,974,from
50656,28:60,1424,things
50657,28:60,999,(is) an enjoyment
50658,28:60,648,(of the) life
50659,28:60,354,(of) the world
50660,28:60,1798,and its adornment.
50661,28:60,933,And what
50662,28:60,141,(is) with
50663,28:60,25,Allah
50664,28:60,861,(is) better
50665,28:60,258,and more lasting.
50666,28:60,866,So (will) not
50667,28:60,148,you use intellect?
50668,28:61,974,Then is (he) whom
50669,28:61,1652,We have promised him
50670,28:61,1652,a promise
50671,28:61,620,good
50672,28:61,534,and he
50673,28:61,913,(will) meet it
50674,28:61,974,like (the one) whom
50675,28:61,999,We provided him
50676,28:61,999,enjoyment
50677,28:61,648,(of the) life
50678,28:61,354,(of) the world
50679,28:61,1613,then
50680,28:61,534,he
50681,28:61,1750,(on the) Day
50682,28:61,1206,(of) the Resurrection
50683,28:61,974,(will be) among
50684,28:61,558,those presented?
50685,28:62,1750,And (the) Day
50686,28:62,1037,He will call them
50687,28:62,1205,and say
50688,28:62,95,"""Where"
50689,28:62,1407,(are) My partners
50690,28:62,29,whom
50691,28:62,785,you used (to)
50692,28:62,1758,"claim?"""
50693,28:63,1205,(Will) say
50694,28:63,29,those -
50695,28:63,595,(has) come true
50696,28:63,130,against whom
50697,28:63,1205,the Word
50698,28:63,1219,"""Our Lord!"
50699,28:63,87,These
50700,28:63,29,(are) those whom
50701,28:63,488,we led astray.
50702,28:63,488,We led them
50703,28:63,757,as
50704,28:63,488,we were astray.
50705,28:63,259,We declare our innocence
50706,28:63,36,before You.
50707,28:63,933,Not
50708,28:63,785,they used (to)
50709,28:63,96,"worship us."""
50710,28:63,101,"worship us."""
50711,28:64,1205,And it will be said
50712,28:64,327,"""Call"
50713,28:64,1407,"your partners."""
50714,28:64,327,And they will call them
50715,28:64,900,but not
50716,28:64,713,they will respond
50717,28:64,865,to them
50718,28:64,1214,and they will see
50719,28:64,184,the punishment.
50720,28:64,917,If only
50721,28:64,51,[that] they
50722,28:64,785,had been
50723,28:64,507,guided!
50724,28:65,1750,And (the) Day
50725,28:65,1037,He will call them
50726,28:65,1205,and say
50727,28:65,935,"""What"
50728,28:65,713,did you answer
50729,28:65,1283,"the Messengers?"""
50730,28:66,138,But (will) be obscure
50731,28:66,130,to them
50732,28:66,1025,the information
50733,28:66,1750,that day
50734,28:66,516,so they
50735,28:66,866,will not ask one another.
50736,28:66,1429,will not ask one another.
50737,28:67,41,But as for
50738,28:67,974,(him) who
50739,28:67,1558,repented
50740,28:67,42,and believed
50741,28:67,133,and did
50742,28:67,1337,righteousness
50743,28:67,173,then perhaps
50744,28:67,47,[that]
50745,28:67,785,he will be
50746,28:67,974,of
50747,28:67,389,the successful ones.
50748,28:68,1219,And your Lord
50749,28:68,816,creates
50750,28:68,933,what
50751,28:68,1424,He wills
50752,28:68,861,and chooses.
50753,28:68,933,Not
50754,28:68,785,they have
50755,28:68,865,for them
50756,28:68,861,the choice.
50757,28:68,1438,Glory be
50758,28:68,25,(to) Allah
50759,28:68,129,and High is He
50760,28:68,135,above what
50761,28:68,1407,they associate (with Him).
50762,28:69,1219,And your Lord
50763,28:69,126,knows
50764,28:69,933,what
50765,28:69,762,conceals
50766,28:69,1318,their breasts
50767,28:69,933,and what
50768,28:69,127,they declare.
50769,28:70,534,And He
50770,28:70,25,(is) Allah;
50771,28:70,866,(there is) no
50772,28:70,25,god
50773,28:70,27,but
50774,28:70,534,He.
50775,28:70,865,To Him
50776,28:70,581,(are due) all praises
50777,28:70,439,in
50778,28:70,86,the first
50779,28:70,21,and the last.
50780,28:70,865,And for Him
50781,28:70,572,(is) the Decision
50782,28:70,36,and to Him
50783,28:70,1250,you will be returned.
50784,28:71,1205,Say
50785,28:71,1214,"""Have you seen"
50786,28:71,47,if
50787,28:71,655,Allah made
50788,28:71,25,Allah made
50789,28:71,130,for you
50790,28:71,926,the night
50791,28:71,1514,continuous
50792,28:71,36,till
50793,28:71,1750,(the) Day
50794,28:71,1206,(of) the Resurrection
50795,28:71,974,who
50796,28:71,25,(is the) god
50797,28:71,491,besides
50798,28:71,25,Allah
50799,28:71,73,who could bring you
50800,28:71,319,light?
50801,28:71,866,Then will not
50802,28:71,1487,"you hear?"""
50803,28:72,1205,Say
50804,28:72,1214,"""Have you seen"
50805,28:72,47,if
50806,28:72,655,Allah made
50807,28:72,25,Allah made
50808,28:72,130,for you
50809,28:72,1052,the day
50810,28:72,1514,continuous
50811,28:72,36,till
50812,28:72,1750,(the) Day
50813,28:72,1206,(of) the Resurrection
50814,28:72,974,who
50815,28:72,25,(is the) god
50816,28:72,491,besides
50817,28:72,25,Allah
50818,28:72,73,who could bring you
50819,28:72,926,night
50820,28:72,1470,(for) you (to) rest
50821,28:72,439,in it?
50822,28:72,866,Then will not
50823,28:72,272,"you see?"""
50824,28:73,974,And from
50825,28:73,1248,His Mercy
50826,28:73,655,He made
50827,28:73,865,for you
50828,28:73,926,the night
50829,28:73,1052,and the day
50830,28:73,1470,that you may rest
50831,28:73,439,therein
50832,28:73,228,and that you may seek
50833,28:73,974,from
50834,28:73,377,His Bounty
50835,28:73,870,and so that you may
50836,28:73,1391,be grateful.
50837,28:74,1750,And (the) Day
50838,28:74,1037,He
50839,28:74,1205,and say
50840,28:74,95,"""Where"
50841,28:74,1407,(are)
50842,28:74,29,whom
50843,28:74,785,you used (to)
50844,28:74,1758,"claim?"""
50845,28:75,1125,And We will draw
50846,28:75,974,from
50847,28:75,753,every
50848,28:75,40,nation
50849,28:75,1381,a witness
50850,28:75,1205,and We will say
50851,28:75,498,"""Bring"
50852,28:75,261,"your proof?"""
50853,28:75,126,Then they will know
50854,28:75,51,that
50855,28:75,595,the truth
50856,28:75,25,(is) for Allah
50857,28:75,311,and (will be) lost
50858,28:75,139,from them
50859,28:75,933,what
50860,28:75,785,they used (to)
50861,28:75,414,invent.
50862,28:76,51,Indeed
50863,28:76,1175,Qarun
50864,28:76,785,was
50865,28:76,974,from
50866,28:76,1206,(the) people
50867,28:76,1009,(of) Musa
50868,28:76,228,but he oppressed
50869,28:76,130,[on] them.
50870,28:76,73,And We gave him
50871,28:76,974,of
50872,28:76,764,the treasures
50873,28:76,933,which
50874,28:76,51,indeed
50875,28:76,424,(the) keys of it
50876,28:76,1111,would burden
50877,28:76,161,a company (of men)
50878,28:76,86,possessors of great strength.
50879,28:76,1209,possessors of great strength.
50880,28:76,78,When
50881,28:76,1205,said
50882,28:76,865,to him
50883,28:76,1206,his people
50884,28:76,866,"""(Do) not"
50885,28:76,406,exult.
50886,28:76,51,Indeed
50887,28:76,25,Allah
50888,28:76,866,(does) not
50889,28:76,551,love
50890,28:76,406,the exultant.
50891,28:77,228,But seek
50892,28:77,439,through what
50893,28:77,73,Allah has given you
50894,28:77,25,Allah has given you
50895,28:77,370,the home
50896,28:77,21,(of) the Hereafter
50897,28:77,866,and (do) not
50898,28:77,1104,forget
50899,28:77,1086,your share
50900,28:77,974,of
50901,28:77,354,the world.
50902,28:77,620,And do good
50903,28:77,757,as
50904,28:77,620,Allah has been good
50905,28:77,25,Allah has been good
50906,28:77,36,to you.
50907,28:77,866,And (do) not
50908,28:77,228,seek
50909,28:77,419,corruption
50910,28:77,439,in
50911,28:77,61,the earth.
50912,28:77,51,Indeed
50913,28:77,25,Allah
50914,28:77,866,(does) not
50915,28:77,551,love
50916,28:77,419,"the corrupters."""
50917,28:78,1205,He said
50918,28:78,52,"""Only"
50919,28:78,73,I have been given it
50920,28:78,130,on (account)
50921,28:78,126,(of) knowledge
50922,28:78,141,"I have."""
50923,28:78,900,Did not
50924,28:78,126,he know
50925,28:78,51,that
50926,28:78,25,Allah
50927,28:78,1140,indeed
50928,28:78,513,destroyed
50929,28:78,974,before him
50930,28:78,1134,before him
50931,28:78,974,of
50932,28:78,1175,the generations
50933,28:78,974,who
50934,28:78,534,[they]
50935,28:78,1373,(were) stronger
50936,28:78,974,than him
50937,28:78,1209,(in) strength
50938,28:78,780,and greater
50939,28:78,683,(in) accumulation.
50940,28:78,866,And not
50941,28:78,1429,will be questioned
50942,28:78,139,about
50943,28:78,1640,their sins
50944,28:78,699,the criminals.
50945,28:79,830,So he went forth
50946,28:79,130,to
50947,28:79,1206,his people
50948,28:79,439,in
50949,28:79,1798,his adornment.
50950,28:79,1205,Said
50951,28:79,29,those who
50952,28:79,1293,desire
50953,28:79,648,the life
50954,28:79,354,(of) the world
50955,28:79,929,"""O! Would that"
50956,28:79,865,for us
50957,28:79,1004,(the) like
50958,28:79,933,(of) what
50959,28:79,73,has been given
50960,28:79,1175,(to) Qarun.
50961,28:79,51,Indeed he
50962,28:79,1646,(is the) owner
50963,28:79,651,(of) fortune
50964,28:79,201,"great."""
50965,28:80,1205,But said
50966,28:80,29,those who
50967,28:80,73,were given
50968,28:80,126,the knowledge
50969,28:80,1725,"""Woe to you!"
50970,28:80,1622,(The) reward
50971,28:80,25,(of) Allah
50972,28:80,861,(is) better
50973,28:80,974,for (he) who
50974,28:80,42,believes
50975,28:80,133,and does
50976,28:80,1337,righteous (deeds).
50977,28:80,866,And not
50978,28:80,913,it is granted
50979,28:80,27,except
50980,28:80,1311,"(to) the patient ones."""
50981,28:81,842,Then We caused to swallow up
50982,28:81,208,him
50983,28:81,370,and his home
50984,28:81,61,the earth.
50985,28:81,933,Then not
50986,28:81,785,was
50987,28:81,865,for him
50988,28:81,974,any
50989,28:81,373,group
50990,28:81,1089,(to) help him
50991,28:81,974,besides
50992,28:81,369,besides
50993,28:81,25,Allah
50994,28:81,933,and not
50995,28:81,785,was
50996,28:81,974,(he) of
50997,28:81,1089,those who (could) defend themselves.
50998,28:82,1310,And began
50999,28:82,29,those who
51000,28:82,978,(had) wished
51001,28:82,785,his position
51002,28:82,44,the day before
51003,28:82,1205,(to) say
51004,28:82,1724,"""Ah! That"
51005,28:82,25,Allah
51006,28:82,279,extends
51007,28:82,1301,the provision
51008,28:82,974,for whom
51009,28:82,1424,He wills
51010,28:82,974,of
51011,28:82,101,His slaves
51012,28:82,1144,and restricts it.
51013,28:82,919,If not
51014,28:82,47,that
51015,28:82,977,Allah had favored
51016,28:82,25,Allah had favored
51017,28:82,130,[to] us
51018,28:82,842,He would have caused it to swallow us.
51019,28:82,208,He would have caused it to swallow us.
51020,28:82,1724,Ah! That
51021,28:82,866,not
51022,28:82,389,will succeed
51023,28:82,742,"the disbelievers."""
51024,28:83,1548,That
51025,28:83,370,the Home
51026,28:83,21,(of) the Hereafter
51027,28:83,655,We assign it
51028,28:83,29,to those who
51029,28:83,866,(do) not
51030,28:83,1293,desire
51031,28:83,129,exaltedness
51032,28:83,439,in
51033,28:83,61,the earth
